code,level,label,parent_code
490302,field,Numerical analysis,4903
490303,field,Numerical solution of differential and integral equations,4903
490304,field,Optimisation,4903
490399,field,Numerical and computational mathematics not elsewhere classified,4903
4904,group,Pure mathematics,49
490401,field,Algebra and number theory,4904
490402,field,Algebraic and differential geometry,4904
490403,field,"Category theory, k theory, homological algebra",4904
490404,field,Combinatorics and discrete mathematics (excl. physical combinatorics),4904
490405,field,Group theory and generalisations,4904
490406,field,"Lie groups, harmonic and Fourier analysis",4904
490407,field,"Mathematical logic, set theory, lattices and universal algebra",4904
490408,field,Operator algebras and functional analysis,4904
490409,field,"Ordinary differential equations, difference equations and dynamical systems",4904
490410,field,Partial differential equations,4904
490411,field,Real and complex functions (incl. several variables),4904
490412,field,Topology,4904
490499,field,Pure mathematics not elsewhere classified,4904
4905,group,Statistics,49
490501,field,Applied statistics,4905
490502,field,Biostatistics,4905
490503,field,Computational statistics,4905
490504,field,"Forensic evaluation, inference and statistics",4905
490505,field,Large and complex data theory,4905
490506,field,Probability theory,4905
490507,field,Spatial statistics,4905
490508,field,Statistical data science,4905
490509,field,Statistical theory,4905
490510,field,Stochastic analysis and modelling,4905
490511,field,Time series and spatial modelling,4905
490599,field,Statistics not elsewhere classified,4905
4999,group,Other mathematical sciences,49
499999,field,Other mathematical sciences not elsewhere classified,4999
50,division,PHILOSOPHY AND RELIGIOUS STUDIES,
5001,group,Applied ethics,50
500101,field,Bioethics,5001
500102,field,Business ethics,5001
500103,field,Ethical use of new technology,5001
500104,field,Human rights and justice issues (excl. law),5001
500105,field,Legal ethics,5001
500106,field,Medical ethics,5001
500107,field,Professional ethics,5001
500199,field,Applied ethics not elsewhere classified,5001
5002,group,History and philosophy of specific fields,50
500201,field,History and philosophy of engineering and technology,5002
500202,field,History and philosophy of law and justice,5002
500203,field,History and philosophy of medicine,5002
500204,field,History and philosophy of science,5002
500205,field,History and philosophy of the humanities,5002
500206,field,History and philosophy of the social sciences,5002
500207,field,History of ideas,5002
500208,field,History of philosophy,5002
500299,field,History and philosophy of specific fields not elsewhere classified,5002
5003,group,Philosophy,50
500301,field,Aesthetics,5003
500302,field,Critical theory,5003
500303,field,Decision theory,5003
500304,field,Environmental philosophy,5003
500305,field,Epistemology,5003
500306,field,Ethical theory,5003
500307,field,Hermeneutics,5003
500308,field,Logic,5003
500309,field,Metaphysics,5003
500310,field,Phenomenology,5003
500311,field,Philosophical psychology (incl. moral psychology and philosophy of action),5003
500312,field,Philosophy of cognition,5003
500313,field,Philosophy of gender,5003
500314,field,Philosophy of language,5003
500315,field,Philosophy of mind (excl. cognition),5003
500316,field,Philosophy of religion,5003
500317,field,Philosophy of science (excl. history and philosophy of specific fields),5003
500318,field,Philosophy of specific cultures (incl. comparative philosophy),5003
500319,field,Poststructuralism,5003
500320,field,Psychoanalytic philosophy,5003
500321,field,Social and political philosophy,5003
500399,field,Philosophy not elsewhere classified,5003
5004,group,Religious studies,50
500401,field,Christian studies,5004
500402,field,Comparative religious studies,5004
500403,field,Islamic studies,5004
500404,field,Jewish studies,5004
500405,field,"Religion, society and culture",5004
500406,field,Studies in eastern religious traditions,5004
500407,field,"Studies in religious traditions (excl. Eastern, Jewish, Christian and Islamic traditions)",5004
500499,field,Religious studies not elsewhere classified,5004
5005,group,Theology,50
500501,field,Theology,5005
500599,field,Theology not elsewhere classified,5005
5099,group,Other philosophy and religious studies,50
509999,field,Other philosophy and religious studies not elsewhere classified,5099
51,division,PHYSICAL SCIENCES,
5101,group,Astronomical sciences,51
510101,field,Astrobiology,5101
510102,field,Astronomical instrumentation,5101
510103,field,Cosmology and extragalactic astronomy,5101
510104,field,Galactic astronomy,5101
510105,field,General relativity and gravitational waves,5101
510106,field,High energy astrophysics and galactic cosmic rays,5101
510107,field,Planetary science (excl. solar system and planetary geology),5101
510108,field,Solar physics,5101
510109,field,Stellar astronomy and planetary systems,5101
510199,field,Astronomical sciences not elsewhere classified,5101
5102,group,"Atomic, molecular and optical physics",51
510201,field,Atomic and molecular physics,5102
510202,field,Lasers and quantum electronics,5102
510203,field,Nonlinear optics and spectroscopy,5102
510204,field,"Photonics, optoelectronics and optical communications",5102
510205,field,Terahertz physics,5102
510299,field,"Atomic, molecular and optical physics not elsewhere classified",5102
5103,group,Classical physics,51
510301,field,Acoustics and acoustical devices; waves,5103
510302,field,Classical and physical optics,5103
510303,field,Electrostatics and electrodynamics,5103
510304,field,Thermodynamics and statistical physics,5103
510399,field,Classical physics not elsewhere classified,5103
5104,group,Condensed matter physics,51
510401,field,Condensed matter characterisation technique development,5104
510402,field,Condensed matter imaging,5104
510403,field,Condensed matter modelling and density functional theory,5104
510404,field,Electronic and magnetic properties of condensed matter; superconductivity,5104
510405,field,Soft condensed matter,5104
510406,field,Structural properties of condensed matter,5104
510407,field,Surface properties of condensed matter,5104
510499,field,Condensed matter physics not elsewhere classified,5104
5105,group,Medical and biological physics,51
510501,field,Biological physics,5105
510502,field,Medical physics,5105
510599,field,Medical and biological physics not elsewhere classified,5105
5106,group,Nuclear and plasma physics,51
510601,field,Nuclear physics,5106
510602,field,Plasma physics; fusion plasmas; electrical discharges,5106
510699,field,Nuclear and plasma physics not elsewhere classified,5106
5107,group,Particle and high energy physics,51
510701,field,Astroparticle physics and particle cosmology,5107
510702,field,Field theory and string theory,5107
510703,field,Particle physics,5107
510799,field,Particle and high energy physics not elsewhere classified,5107
5108,group,Quantum physics,51
510801,field,Degenerate quantum gases and atom optics,5108
510802,field,Foundations of quantum mechanics,5108
510803,field,"Quantum information, computation and communication",5108
510804,field,Quantum optics and quantum optomechanics,5108
510805,field,Quantum technologies,5108
510899,field,Quantum physics not elsewhere classified,5108
5109,group,Space sciences,51
510901,field,Astrodynamics and space situational awareness,5109
510902,field,Heliophysics and space weather,5109
510903,field,"Mesospheric, thermospheric, ionospheric and magnetospheric physics",5109
510904,field,Solar system energetic particles,5109
510905,field,Solar system planetary science (excl. planetary geology),5109
510906,field,Space instrumentation,5109
510999,field,Space sciences not elsewhere classified,5109
5110,group,Synchrotrons and accelerators,51
511001,field,Accelerators,5110
511002,field,Instruments and techniques,5110
511003,field,Synchrotrons,5110
511099,field,Synchrotrons and accelerators not elsewhere classified,5110
5199,group,Other physical sciences,51
519901,field,Complex physical systems,5199
519999,field,Other physical sciences not elsewhere classified,5199
52,division,PSYCHOLOGY,
5201,group,Applied and developmental psychology,52
520101,field,Child and adolescent development,5201
520102,field,Educational psychology,5201
520103,field,Forensic psychology,5201
520104,field,Industrial and organisational psychology (incl. human factors),5201
520105,field,"Psychological methodology, design and analysis",5201
520106,field,Psychology of ageing,5201
520107,field,Sport and exercise psychology,5201
520108,field,"Testing, assessment and psychometrics",5201
520199,field,Applied and developmental psychology not elsewhere classified,5201
5202,group,Biological psychology,52
520201,field,Behavioural genetics,5202
520202,field,Behavioural neuroscience,5202
520203,field,Cognitive neuroscience,5202
520204,field,Evolutionary psychological studies,5202
520205,field,Psychopharmacology,5202
520206,field,Psychophysiology,5202
520207,field,Social and affective neuroscience,5202
520299,field,Biological psychology not elsewhere classified,5202
5203,group,Clinical and health psychology,52
520301,field,Clinical neuropsychology,5203
520302,field,Clinical psychology,5203
520303,field,Counselling psychology,5203
520304,field,Health psychology,5203
520399,field,Clinical and health psychology not elsewhere classified,5203
5204,group,Cognitive and computational psychology,52
520401,field,Cognition,5204
520402,field,Decision making,5204
520403,field,"Learning, motivation and emotion",5204
520404,field,Memory and attention,5204
520405,field,Psycholinguistics (incl. speech production and comprehension),5204
520406,field,"Sensory processes, perception and performance",5204
520499,field,Cognitive and computational psychology not elsewhere classified,5204
5205,group,Social and personality psychology,52
520501,field,Community psychology,5205
520502,field,Gender psychology,5205
520503,field,Personality and individual differences,5205
520504,field,Psychology of religion,5205
520505,field,Social psychology,5205
520599,field,Social and personality psychology not elsewhere classified,5205
5299,group,Other psychology,52
529999,field,Other psychology not elsewhere classified,5299
